210226.799617,-109.752284,139.447244,-15.116252,  35.6676138518, 139.7909976757,43.864040,12
210226.999617,-109.870386,139.357313,-15.019286,  35.6676132035, 139.7909966642,43.867866,12
210227.199617,-109.956811,139.227488,-14.937249,  35.6676121741, 139.7909963260,43.931413,12
210227.399617,-109.965660,139.200345,-15.586300,  35.6676126343, 139.7909966860,43.380577,12
210227.599617,-109.891580,139.288547,-15.817142,  35.6676128868, 139.7909972952,43.072435,12
210227.799617,-109.814366,139.266290,-15.931176,  35.6676121712, 139.7909976392,43.395055,12
210227.999617,-109.694259,139.158923,-15.526889,  35.6676114620, 139.7909983615,43.633377,12
210228.199617,-109.642093,139.367032,-15.580212,  35.6676127429, 139.7909983783,43.554921,12
210228.399617,-109.555950,139.495314,-15.565020,  35.6676134640, 139.7909993925,43.551742,12
210228.599617,-109.606903,139.352819,-15.406186,  35.6676118154, 139.7909988028,43.785068,12
210228.799617,-109.816270,139.296731,-15.168335,  35.6676119566, 139.7909970698,43.917404,12
210228.999617,-109.952706,139.375983,-15.252870,  35.6676124774, 139.7909967525,43.799418,12
210229.199617,-110.024836,139.617867,-15.292944,  35.6676141192, 139.7909961205,43.818010,12
210229.399617,-109.917891,139.752175,-15.424711,  35.6676151489, 139.7909977431,43.576503,12
210229.599616,-109.924504,139.773511,-15.283366,  35.6676154110, 139.7909974200,43.686720,12
210229.799616,-109.868267,140.025560,-15.534006,  35.6676174298, 139.7909981333,43.384791,12
210229.999616,-109.802772,140.172023,-15.608961,  35.6676182908, 139.7909983661,43.495767,12
210230.199616,-109.795513,140.180790,-15.189547,  35.6676185530, 139.7909987029,43.697577,12
210230.399616,-109.808670,140.219181,-15.033016,  35.6676190044, 139.7909989405,43.764775,12
210230.599616,-109.688574,140.353383,-15.437563,  35.6676203306, 139.7910006688,43.355932,12
210230.799616,-109.678783,140.304920,-15.356032,  35.6676197746, 139.7909999335,43.402722,12
210230.999616,-109.665378,140.565044,-15.770517,  35.6676215811, 139.7909999531,43.069350,12
210231.199616,-109.855718,140.500680,-15.578370,  35.6676207540, 139.7909986101,43.292799,12
210231.399616,-110.386243,139.769134,-15.740699,  35.6676148228, 139.7909937929,42.887535,13
210231.599616,-110.314134,139.761127,-16.095385,  35.6676151331, 139.7909944086,42.478536,13
210231.799616,-110.385625,139.752149,-15.936979,  35.6676148939, 139.7909937537,42.698084,13
210231.999616,-110.443904,139.677303,-15.598885,  35.6676143665, 139.7909929952,42.891203,13
210232.199616,-110.448625,139.628772,-15.626204,  35.6676139909, 139.7909933858,42.755670,13
210232.399616,-110.487491,139.640885,-15.510383,  35.6676142713, 139.7909929060,42.817907,13
210232.599616,-110.478555,139.914370,-15.831668,  35.6676162368, 139.7909928678,42.572362,13
210232.799615,-110.489572,140.134034,-16.052969,  35.6676173758, 139.7909934763,42.444750,13
210232.999615,-110.393398,140.108293,-15.847723,  35.6676176147, 139.7909940897,42.700836,13
210233.199615,-110.228224,140.261387,-15.800203,  35.6676185771, 139.7909954047,42.623512,13
210233.399615,-110.096625,140.310416,-15.967847,  35.6676187557, 139.7909957224,42.557106,13
210233.599615,-109.911072,140.435021,-15.979700,  35.6676195871, 139.7909972542,42.373496,13
210233.799615,-109.739875,140.542002,-16.095449,  35.6676205295, 139.7909978676,42.266297,13
210233.999615,-109.735100,140.399404,-16.160694,  35.6676195963, 139.7909973357,42.205162,13
210234.199615,-109.812663,140.287007,-16.180057,  35.6676188070, 139.7909969400,42.246227,13
210234.399615,-109.837347,140.367271,-16.026172,  35.6676198970, 139.7909970450,42.355448,13
210234.599615,-109.918869,140.415597,-15.448361,  35.6676201526, 139.7909961517,42.729453,13
210234.799615,-109.871914,140.444722,-15.404005,  35.6676204150, 139.7909967803,42.660000,13
210234.999615,-109.817082,140.594336,-15.679504,  35.6676214339, 139.7909967600,42.505924,13
210235.199615,-109.835967,140.536058,-15.689545,  35.6676211492, 139.7909964093,42.536705,13
210235.399615,-109.860861,140.500518,-15.436024,  35.6676213680, 139.7909968493,42.638942,13
210235.599615,-109.712935,140.901291,-15.811178,  35.6676241219, 139.7909985577,42.376616,13
210235.799614,-109.688800,141.012012,-15.889721,  35.6676245233, 139.7909981360,42.330802,13
210235.999614,-109.624774,141.084722,-15.613043,  35.6676249258, 139.7909989950,42.474495,13
210236.199614,-109.586914,141.011517,-15.404322,  35.6676246018, 139.7909991153,42.452841,13
210236.399614,-109.632525,140.859933,-15.278021,  35.6676232640, 139.7909986108,42.456177,13
210236.599614,-109.645258,140.778589,-15.137284,  35.6676225211, 139.7909983146,42.636099,13
210236.799614,-109.550155,140.825907,-15.191989,  35.6676228974, 139.7909986743,42.390268,13
210236.999614,-109.592206,140.775527,-14.995558,  35.6676221740, 139.7909983548,42.662442,13
210237.199614,-109.516023,140.922150,-15.110771,  35.6676232209, 139.7909989392,42.401489,13
210237.399614,-109.463358,141.013124,-15.039487,  35.6676233562, 139.7909984807,42.509542,13
210237.599614,-109.629822,141.039875,-14.942534,  35.6676230044, 139.7909970400,42.606974,13
210237.799614,-109.524875,141.211583,-15.398597,  35.6676248453, 139.7909987525,42.195407,13
210237.999614,-109.515990,141.094699,-15.390946,  35.6676230844, 139.7909980243,42.307633,13
210238.199614,-109.514861,141.161062,-15.159452,  35.6676243510, 139.7909984803,42.364285,13
210238.399614,-109.482989,141.311479,-15.112797,  35.6676252212, 139.7909990751,42.371575,13
210238.599614,-109.382715,141.424188,-15.013962,  35.6676260337, 139.7909995188,42.420502,13
210238.799614,-109.506305,141.361167,-14.964981,  35.6676249454, 139.7909978507,42.491736,13
210238.999613,-109.669197,141.338363,-14.917195,  35.6676250756, 139.7909966001,42.504074,13
210239.199613,-109.749209,141.351986,-14.891143,  35.6676249219, 139.7909962282,42.482389,13
210239.399613,-109.816541,141.477723,-15.125664,  35.6676257812, 139.7909954729,42.294471,13
210239.599613,-109.891251,141.432737,-15.024319,  35.6676251216, 139.7909949440,42.479228,13
210239.799613,-109.881551,141.342971,-14.989182,  35.6676250063, 139.7909954993,42.347611,13
210239.999613,-109.924646,141.301812,-14.666951,  35.6676247997, 139.7909941766,42.667627,13
210240.199613,-109.918625,141.261399,-14.888457,  35.6676241762, 139.7909943849,42.401522,13
210240.399613,-109.862585,141.402697,-14.480769,  35.6676259480, 139.7909938171,42.443006,13
210240.599613,-109.788861,141.503122,-14.357735,  35.6676263316, 139.7909937695,42.598227,13
210240.799613,-109.755465,141.558401,-14.223530,  35.6676263458, 139.7909938040,42.792710,13
210240.999613,-109.720573,141.531692,-14.227528,  35.6676258578, 139.7909935711,42.854827,13
210241.199613,-109.714695,141.559307,-14.290526,  35.6676263551, 139.7909938585,42.844832,13
210241.399613,-109.756621,141.637535,-14.100549,  35.6676272289, 139.7909937363,43.047574,13
210241.599613,-109.672466,141.566271,-13.821214,  35.6676266540, 139.7909947317,43.307906,13
210241.799613,-109.661388,141.631739,-13.471777,  35.6676274695, 139.7909943335,43.553936,13
210241.999612,-109.673673,141.748777,-13.253284,  35.6676281365, 139.7909939661,43.705953,13
210242.199612,-109.806643,141.904496,-13.916266,  35.6676294790, 139.7909935393,43.451900,13
210242.399612,-109.716566,141.963282,-13.963670,  35.6676293462, 139.7909945998,43.510368,13
210242.599612,-109.696973,141.903034,-13.827641,  35.6676284180, 139.7909937478,43.814805,13
210242.799612,-109.760081,142.042886,-13.798187,  35.6676296560, 139.7909931415,43.779031,13
210242.999612,-109.795862,141.982345,-14.038160,  35.6676289901, 139.7909931735,43.509034,13
210243.199612,-109.689521,141.978439,-14.002710,  35.6676292547, 139.7909942542,43.636971,13
210243.399612,-109.524594,141.871937,-13.460637,  35.6676285138, 139.7909954243,44.134733,14
210243.599612,-109.715855,141.755372,-13.725292,  35.6676275123, 139.7909943270,43.921994,14
210243.799612,-109.763454,141.710564,-13.832742,  35.6676272393, 139.7909940156,44.021612,14
210243.999612,-109.917520,141.492298,-13.530647,  35.6676249751, 139.7909924001,44.287888,14
210244.199612,-109.906952,141.459210,-13.347087,  35.6676253184, 139.7909927788,44.333990,14
210244.399612,-109.909618,141.294743,-13.199934,  35.6676242348, 139.7909925378,44.336416,14
210244.599612,-109.862485,141.311383,-13.412255,  35.6676245031, 139.7909927549,44.330546,14
210244.799612,-109.958153,141.271533,-13.630535,  35.6676241164, 139.7909917943,44.155666,14
210244.999611,-110.003932,141.220106,-13.567809,  35.6676241081, 139.7909923207,44.257010,14
210245.199611,-109.994092,141.247360,-13.528398,  35.6676243706, 139.7909921926,44.338800,14
210245.399611,-109.928008,141.326694,-13.626775,  35.6676249223, 139.7909929812,44.257875,14
210245.599611,-109.797643,141.403596,-13.518390,  35.6676257155, 139.7909936031,44.349822,14
210245.799611,-109.953274,141.231661,-13.233513,  35.6676248064, 139.7909913830,44.451443,14
210245.999611,-110.030225,141.247960,-13.236011,  35.6676253337, 139.7909913303,44.353700,14
210246.199611,-109.912457,141.283811,-13.506089,  35.6676251605, 139.7909932047,44.116122,14
210246.399611,-109.790629,141.238061,-13.499549,  35.6676249230, 139.7909936250,44.205876,14
210246.599611,-109.762516,141.185692,-13.452475,  35.6676243767, 139.7909940089,44.256905,14
210246.799611,-109.843978,141.039209,-13.311393,  35.6676228559, 139.7909926257,44.418598,14
210246.999611,-109.952538,140.801680,-12.925019,  35.6676213929, 139.7909916557,44.791178,14
210247.199611,-109.853823,140.705898,-13.085337,  35.6676209129, 139.7909930322,44.519073,14
210247.399611,-109.784538,140.758977,-13.391327,  35.6676217745, 139.7909926514,44.285318,14
210247.599611,-109.830191,140.683615,-13.419763,  35.6676202995, 139.7909923365,44.380117,14
210247.799611,-110.001261,140.637008,-13.331315,  35.6676199769, 139.7909904210,44.309735,14
210247.999611,-110.082025,140.607385,-13.570368,  35.6676191384, 139.7909899131,44.142833,14
210248.199610,-110.071168,140.750172,-13.772821,  35.6676206711, 139.7909903165,43.866948,14
210248.399610,-110.139216,140.811643,-13.710840,  35.6676209840, 139.7909899820,43.974963,14
210248.599610,-110.185675,140.783556,-13.942517,  35.6676208942, 139.7909898111,43.707077,14
210248.799610,-110.191032,140.703113,-14.463593,  35.6676199545, 139.7909898209,43.472203,14
210248.999610,-110.129670,140.849158,-14.779284,  35.6676208498, 139.7909904239,43.290541,14
210249.199610,-110.147222,140.895772,-15.151558,  35.6676209781, 139.7909901688,43.106801,14
210249.399610,-110.167775,140.896129,-15.457063,  35.6676208832, 139.7909905603,42.853243,14
210249.599610,-110.200384,140.820755,-15.599240,  35.6676204628, 139.7909904261,42.842953,14
210249.799610,-110.191452,140.711424,-15.489986,  35.6676198080, 139.7909906816,42.884488,14
210249.999610,-110.013159,140.777257,-15.729000,  35.6676208575, 139.7909925085,42.648461,14
210250.199610,-109.975410,140.697794,-15.903685,  35.6676208834, 139.7909931626,42.488426,14
210250.399610,-109.767066,140.792060,-16.303422,  35.6676214744, 139.7909954376,42.172229,14
210250.599610,-109.650825,140.712844,-16.688624,  35.6676204611, 139.7909951791,41.990811,14
210250.799610,-109.826037,140.462669,-16.880889,  35.6676186111, 139.7909935857,41.806850,14
210250.999610,-109.883215,140.569646,-17.134325,  35.6676197842, 139.7909938095,41.613089,14
210251.199609,-109.828060,140.529868,-17.228326,  35.6676194353, 139.7909947757,41.529993,14
210251.399609,-109.714923,140.635849,-17.249875,  35.6676203135, 139.7909952277,41.522925,14
210251.599609,-109.815933,140.623855,-17.356685,  35.6676199544, 139.7909938728,41.514065,14
210251.799609,-109.989973,140.596776,-16.733140,  35.6676202236, 139.7909934890,42.120015,14
210251.999609,-109.808257,140.712305,-16.669888,  35.6676211145, 139.7909955636,41.860421,14
210252.199609,-109.748961,140.630758,-16.675888,  35.6676201800, 139.7909959145,41.934393,14
210252.399609,-109.781099,140.579209,-16.472628,  35.6676198318, 139.7909952233,42.175875,14
210252.599609,-109.886716,140.514950,-15.901464,  35.6676194941, 139.7909943168,42.640080,14
210252.799609,-109.892426,140.475375,-15.691872,  35.6676199826, 139.7909951359,42.509727,14
210252.999609,-109.684926,140.535702,-16.088062,  35.6676205903, 139.7909970729,42.143746,14
210253.199609,-109.539075,140.623397,-16.523927,  35.6676211594, 139.7909977030,41.876456,14
210253.399609,-109.543207,140.758026,-16.636845,  35.6676222717, 139.7909977511,41.846302,14
210253.599609,-109.499590,140.863843,-16.734525,  35.6676231479, 139.7909978497,41.736445,14
210253.799609,-109.592925,140.864277,-16.873606,  35.6676233851, 139.7909971547,41.592795,14
210253.999609,-109.579282,140.899815,-17.064183,  35.6676240999, 139.7909974663,41.537021,14
210254.199608,-109.566014,140.819783,-17.061445,  35.6676234306, 139.7909976107,41.571771,14
210254.399608,-109.585328,140.750166,-17.214047,  35.6676230267, 139.7909975805,41.523893,14
210254.599608,-109.519493,140.881542,-17.297278,  35.6676241514, 139.7909981226,41.508757,14
210254.799608,-109.513996,140.826110,-17.179027,  35.6676230424, 139.7909983066,41.636735,14
210254.999608,-109.581304,140.537018,-16.989169,  35.6676214961, 139.7909984284,41.756600,14
210255.199608,-109.520970,140.426682,-16.986430,  35.6676211208, 139.7909990034,41.573645,14
210255.399608,-109.440810,140.514686,-17.412267,  35.6676223335, 139.7909997458,41.139802,14
210255.599608,-109.466782,140.594778,-17.394555,  35.6676227899, 139.7909993705,41.210047,14
210255.799608,-109.448109,140.749155,-17.372442,  35.6676235586, 139.7909993500,41.277196,14
210255.999608,-109.529010,140.667828,-17.303792,  35.6676224767, 139.7909985932,41.254208,14
210256.199608,-109.562235,140.601054,-17.336699,  35.6676223861, 139.7909988502,41.218924,14
210256.399608,-109.568060,140.589819,-17.360109,  35.6676222659, 139.7909989697,41.065770,14
210256.599608,-109.593770,140.669847,-17.755655,  35.6676229170, 139.7909989358,40.758633,14
210256.799608,-109.634153,140.740805,-17.927291,  35.6676237397, 139.7909988921,40.654069,14
210256.999608,-109.622412,140.616807,-17.930155,  35.6676230737, 139.7909990095,40.628083,14
210257.199608,-109.652347,140.478739,-17.960652,  35.6676216960, 139.7909987427,40.661809,14
210257.399607,-109.628527,140.397660,-17.602355,  35.6676211654, 139.7909985507,41.025617,14
210257.599607,-109.602817,140.601930,-17.802501,  35.6676226783, 139.7909988917,40.870919,14
210257.799607,-109.590218,140.584492,-17.613809,  35.6676215808, 139.7909988819,40.992232,14
210257.999607,-109.632705,140.548304,-17.687726,  35.6676213604, 139.7909980459,40.926113,14
210258.199607,-109.820699,140.431896,-17.550583,  35.6676202924, 139.7909971907,41.087780,14
210258.399607,-109.755106,140.283538,-17.191403,  35.6676190878, 139.7909971460,41.393922,14
210258.599607,-109.715786,140.264718,-17.008318,  35.6676191801, 139.7909977143,41.363634,14
210258.799607,-109.797314,140.204971,-16.916660,  35.6676186109, 139.7909968101,41.488394,14
210258.999607,-109.774088,140.228309,-17.129115,  35.6676189842, 139.7909974159,41.176210,14
210259.199607,-109.854304,140.151286,-17.450872,  35.6676188402, 139.7909969012,41.025080,14
210259.399607,-109.828804,140.122218,-17.439617,  35.6676182793, 139.7909975993,41.099621,14
210259.599607,-109.850835,139.904665,-17.436506,  35.6676170102, 139.7909968427,41.095412,14
210259.799607,-109.904946,139.966142,-17.498191,  35.6676177902, 139.7909960031,41.000338,14
210259.999607,-109.821314,140.093950,-17.760682,  35.6676186917, 139.7909975223,40.804580,14
210260.199607,-109.660829,140.082681,-17.888229,  35.6676187188, 139.7909986019,40.791038,14
210260.399606,-109.542135,140.301227,-18.008279,  35.6676208144, 139.7909990201,40.605711,14
210260.599606,-109.506540,140.431949,-17.477947,  35.6676213161, 139.7909997885,41.015692,14
210260.799606,-109.449974,140.469409,-17.290574,  35.6676214569, 139.7909995256,41.091234,14
210260.999606,-109.538411,140.444687,-17.297495,  35.6676215437, 139.7909994794,40.927190,14
210261.199606,-109.461354,140.660680,-17.691901,  35.6676229360, 139.7910004338,40.724533,14
210261.399606,-109.441344,140.731937,-17.583556,  35.6676233777, 139.7910000260,40.890486,14
210261.599606,-109.458034,140.824231,-17.193487,  35.6676243762, 139.7910008638,41.126401,14
210261.799606,-109.411594,140.917649,-17.113073,  35.6676252732, 139.7910011452,41.121619,14
210261.999606,-109.340733,141.177800,-17.190783,  35.6676271294, 139.7910021920,40.915114,14
210262.199606,-109.377270,141.398269,-17.128796,  35.6676286532, 139.7910016563,41.052589,14
210262.399606,-109.426088,141.547241,-17.572934,  35.6676294801, 139.7910017926,40.519574,14
210262.599606,-109.364870,141.622972,-17.435488,  35.6676303456, 139.7910021044,40.547717,14
210262.799606,-109.446499,141.686648,-17.195333,  35.6676302611, 139.7910012396,40.774247,14
210262.999606,-109.443070,141.769660,-17.369435,  35.6676306415, 139.7910013797,40.684392,14
210263.199606,-109.335637,141.826617,-17.580062,  35.6676309836, 139.7910022366,40.472983,14
210263.399605,-109.197686,141.806363,-17.875647,  35.6676315946, 139.7910039235,40.260537,14
210263.599605,-109.235428,141.681124,-17.956116,  35.6676307618, 139.7910028426,40.357478,14
210263.799605,-109.435467,141.733092,-18.265926,  35.6676314683, 139.7910014224,40.214934,14
210263.999605,-109.437621,141.899950,-18.376486,  35.6676322291, 139.7910014373,40.286118,14
210264.199605,-109.526847,141.991879,-18.391524,  35.6676324165, 139.7910006752,40.229243,14
210264.399605,-109.498451,141.925781,-17.943926,  35.6676322220, 139.7910011452,40.616538,14
210264.599605,-109.414821,142.057776,-17.880684,  35.6676339060, 139.7910028665,40.395471,14
210264.799605,-109.463713,142.002431,-17.546995,  35.6676335957, 139.7910025349,40.570636,14
210264.999605,-109.572394,141.985276,-17.115623,  35.6676334031, 139.7910015461,40.891096,14
210265.199605,-109.533401,142.028608,-17.267861,  35.6676343309, 139.7910022109,40.661436,14
210265.399605,-109.657450,142.084655,-17.572735,  35.6676347304, 139.7910010505,40.338755,14
210265.599605,-109.688674,142.069818,-17.869342,  35.6676345638, 139.7910015028,40.196606,14
210265.799605,-109.589911,142.103329,-18.102198,  35.6676347101, 139.7910014160,40.160856,14
210265.999605,-109.645969,142.064847,-18.168329,  35.6676338179, 139.7910007399,40.118929,14
210266.199605,-109.648353,141.992054,-18.106109,  35.6676333808, 139.7910006538,40.151520,14
210266.399605,-109.682362,142.142640,-18.236305,  35.6676347603, 139.7910001765,39.963348,14
210266.599604,-109.712170,142.017603,-17.975403,  35.6676335054, 139.7910000368,40.313581,14
210266.799604,-109.605945,141.957292,-18.201658,  35.6676337219, 139.7910011232,39.972100,14
210266.999604,-109.476147,142.006529,-18.331138,  35.6676348531, 139.7910023066,39.845479,14
210267.199604,-109.388751,141.910283,-18.235277,  35.6676333874, 139.7910030420,40.002008,14
210267.399604,-109.206609,142.124309,-18.559908,  35.6676356815, 139.7910046273,39.578327,14
210267.599604,-109.163575,142.212080,-18.778235,  35.6676359721, 139.7910053217,39.464788,14
210267.799604,-109.113053,142.156996,-18.651643,  35.6676357472, 139.7910055094,39.521835,14
210267.999604,-109.133945,142.069053,-18.277945,  35.6676354570, 139.7910056123,39.746331,14
210268.199604,-109.064969,142.031659,-18.256827,  35.6676349700, 139.7910053293,39.741203,14
210268.399604,-109.190866,141.946831,-18.376280,  35.6676341463, 139.7910044131,39.614926,14
210268.599604,-109.210337,142.051974,-18.593888,  35.6676348954, 139.7910045092,39.469178,14
210268.799604,-109.241175,142.082298,-18.779553,  35.6676346039, 139.7910038138,39.307172,14
