210262.999606,147.139177,19.064319,104.621381,-109.522061,142.175166,-18.609311,  35.6676341251, 139.7910001752,39.443735,11.636778,14
210263.199606,147.144550,19.062352,104.616201,-109.538633,142.086042,-18.699835,  35.6676341154, 139.7910001534,39.436349,7.157073,14
210263.399605,147.146360,19.058598,104.615706,-109.476923,142.055017,-18.880625,  35.6676341318, 139.7910001722,39.432969,5.612186,14
210263.599605,147.147332,19.057736,104.615976,-109.548499,142.029576,-19.048789,  35.6676341406, 139.7910001725,39.432071,7.440029,14
210263.799605,147.146382,19.060663,104.616764,-109.553623,142.111140,-19.227949,  35.6676341326, 139.7910001546,39.434656,9.164543,14
210263.999605,147.143740,19.062852,104.619406,-109.573889,142.182428,-19.181784,  35.6676341340, 139.7910001550,39.438983,7.251027,14
210264.199605,147.143819,19.061588,104.618289,-109.587088,142.137506,-19.122844,  35.6676341304, 139.7910001651,39.437620,6.614161,14
210264.399605,147.141132,19.065202,104.621410,-109.660153,142.082652,-18.833153,  35.6676341302, 139.7910001538,39.443002,5.464576,14
210264.599605,147.139062,19.069402,104.620846,-109.680920,142.058770,-18.671471,  35.6676341035, 139.7910001331,39.446160,13.458545,14
210264.799605,147.136762,19.066935,104.621251,-109.696812,142.063218,-18.560190,  35.6676341056, 139.7910001703,39.446530,9.665070,14
210264.999605,147.138922,19.067296,104.622583,-109.719610,142.005522,-18.483141,  35.6676341228, 139.7910001519,39.446156,4.882354,14
210265.199605,147.140249,19.065686,104.623044,-109.738350,142.018811,-18.466734,  35.6676341370, 139.7910001560,39.444756,9.683105,14
210265.399605,147.140134,19.066023,104.620629,-109.810662,142.020318,-18.622352,  35.6676341177, 139.7910001540,39.443597,17.668456,14
210265.599605,147.136167,19.069717,104.623520,-109.704306,142.036791,-18.813373,  35.6676341104, 139.7910001511,39.449681,17.704696,14
210265.799605,147.139771,19.068038,104.623365,-109.700264,142.099413,-18.840784,  35.6676341294, 139.7910001396,39.446474,10.348945,14
210265.999605,147.137248,19.070144,104.624200,-109.694839,142.073870,-18.807999,  35.6676341183, 139.7910001398,39.449630,26.293329,14
210266.199605,147.136864,19.067380,104.623284,-109.683331,142.071532,-18.751767,  35.6676341194, 139.7910001658,39.447886,11.293677,14
210266.399605,147.140907,19.067541,104.623634,-109.703226,142.087744,-18.843318,  35.6676341376, 139.7910001357,39.445665,14.733415,14
210266.599604,147.140896,19.066044,104.622226,-109.694105,142.002833,-18.729691,  35.6676341324, 139.7910001484,39.444067,10.056335,14
210266.799604,147.142247,19.065423,104.620986,-109.671733,141.926397,-18.734438,  35.6676341308, 139.7910001440,39.442179,8.151906,14
210266.999604,147.143692,19.060891,104.617510,-109.648317,141.992288,-18.800406,  35.6676341265, 139.7910001719,39.436879,7.658224,14
210267.199604,147.143360,19.060753,104.618697,-109.609224,141.952662,-18.700530,  35.6676341344, 139.7910001754,39.437705,7.624788,14
210267.399604,147.144987,19.061375,104.616476,-109.630515,142.006879,-18.807297,  35.6676341225, 139.7910001586,39.435726,6.408587,14
210267.599604,147.144304,19.063746,104.615665,-109.598334,141.974892,-18.736557,  35.6676341058, 139.7910001434,39.436921,10.069612,14
210267.799604,147.143568,19.062963,104.615844,-109.627461,141.919254,-18.587205,  35.6676341068, 139.7910001553,39.437071,6.305338,14
210267.999604,147.142821,19.063356,104.616712,-109.532713,141.936110,-18.559783,  35.6676341088, 139.7910001573,39.438247,9.753015,14
210268.199604,147.144216,19.061355,104.618272,-109.575118,141.945314,-18.553965,  35.6676341326, 139.7910001642,39.437241,6.586351,14
210268.399604,147.140184,19.064273,104.619492,-109.602911,141.965450,-18.621081,  35.6676341155, 139.7910001684,39.441985,7.519891,14
210268.599604,147.141281,19.063255,104.618773,-109.570785,142.028397,-18.646374,  35.6676341181, 139.7910001691,39.440351,7.052401,14
210268.799604,147.145220,19.061184,104.617732,-109.599855,142.056452,-18.848302,  35.6676341333, 139.7910001585,39.436214,9.131539,14
210268.999604,147.142077,19.062827,104.619388,-109.632612,142.089267,-18.809035,  35.6676341272, 139.7910001671,39.439991,6.243464,14
